bandName,officalSite,imageUrl,youtube,metalArchives,wikipedia,country,genre,noteworthy
Heian,heianofficial.com/,70000tons.com/wp-content/uploads/2023/01/43_HEIAN.png,https://www.youtube.com/results?search_query=official+music%20video+Heian,http://www.metal-archives.com/search?searchString=Heian&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Heian,Slovenia,Post Progressive Metal
Isole,forevermore.se/,70000tons.com/wp-content/uploads/2023/01/44_ISOLE.png,https://www.youtube.com/results?search_query=official+music%20video+Isole,http://www.metal-archives.com/search?searchString=Isole&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Isole,Sweden,Epic Doom Metal
Eleine,www.eleine.com/,70000tons.com/wp-content/uploads/2023/01/45_ok3edasd.png,https://www.youtube.com/results?search_query=official+music%20video+Eleine,http://www.metal-archives.com/search?searchString=Eleine&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Eleine,Sweden,Symphonic Metal
Hideous Divinity,www.facebook.com/hideousdivinity/,70000tons.com/wp-content/uploads/2023/01/46_d3odkk.png,https://www.youtube.com/results?search_query=official+music%20video+Hideous%20Divinity,http://www.metal-archives.com/search?searchString=Hideous%20Divinity&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Hideous%20Divinity,Italy,Technical Brutal Death Metal
Edge Of Paradise,www.edgeofparadiseband.com/,70000tons.com/wp-content/uploads/2023/01/47_4rfv5tg.png,https://www.youtube.com/results?search_query=official+music%20video+Edge%20Of%20Paradise,http://www.metal-archives.com,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Edge%20Of%20Paradise,United States,Hard Rock-Metal-Industrial
Dear Mother,dearmotherofficial.com/,70000tons.com/wp-content/uploads/2023/01/48_39kedeodk.png,https://www.youtube.com/results?search_query=official+music%20video+Dear%20Mother,http://www.metal-archives.com,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Dear%20Mother,Netherlands,Metal Core
Eshtadur,eshtadur.com/,70000tons.com/wp-content/uploads/2023/01/49_urjfnow.png,https://www.youtube.com/results?search_query=official+music%20video+Eshtadur,http://www.metal-archives.com/search?searchString=Eshtadur&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Eshtadur,Colombia,Melodic Death-Black Metal
Osyron,www.osyron.com/,70000tons.com/wp-content/uploads/2023/01/50_pfifnf.png,https://www.youtube.com/results?search_query=official+music%20video+Osyron,http://www.metal-archives.com/search?searchString=Osyron&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Osyron,Canada,Progressive Metal
Belphegor,www.belphegor.at/,70000tons.com/wp-content/uploads/2023/01/51_ikjm4rf.png,https://www.youtube.com/results?search_query=official+music%20video+Belphegor,http://www.metal-archives.com/search?searchString=Belphegor&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Belphegor,Austria,Death-Black Metal
Dark Tranquillity,www.darktranquillity.com/,70000tons.com/wp-content/uploads/2023/01/52_nfkfjvnjkd.png,https://www.youtube.com/results?search_query=official+music%20video+Dark%20Tranquillity,http://www.metal-archives.com/search?searchString=Dark%20Tranquillity&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Dark%20Tranquillity,Sweden,Melodic Death Metal
Vicious Rumors,www.facebook.com/ViciousRumorsThisIsMetal,70000tons.com/wp-content/uploads/2023/01/53_9ikm2wedc.png,https://www.youtube.com/results?search_query=official+music%20video+Vicious%20Rumors,http://www.metal-archives.com/search?searchString=Vicious%20Rumors&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Vicious%20Rumors
Wormed,www.wormed.net/,70000tons.com/wp-content/uploads/2023/01/54_8iujn4rfv.png,https://www.youtube.com/results?search_query=official+music%20video+Wormed,http://www.metal-archives.com/search?searchString=Wormed&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Wormed,Spain,Brutal-Technical Death Metal
Bodyfarm,www.facebook.com/Bodyfarmdeathmetal/,70000tons.com/wp-content/uploads/2023/01/55_02okwmd.png,https://www.youtube.com/results?search_query=official+music%20video+Bodyfarm,http://www.metal-archives.com/search?searchString=Bodyfarm&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Bodyfarm,Netherlands,Death Metal
Dragonforce,dragonforce.com/,70000tons.com/wp-content/uploads/2023/01/56_doragonfuosuacspm.png,https://www.youtube.com/results?search_query=official+music%20video+Dragonforce,http://www.metal-archives.com/search?searchString=Dragonforce&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Dragonforce,United Kingdom,Power Metal
Internal Bleeding,internal-bleeding.com/,70000tons.com/wp-content/uploads/2023/01/57_ljdsalkjdsa.png,https://www.youtube.com/results?search_query=official+music%20video+Internal%20Bleeding,http://www.metal-archives.com/search?searchString=Internal%20Bleeding&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Internal%20Bleeding,United States,Slam-Brutal Death Metal
Nuclear,www.nuclear.cl/,70000tons.com/wp-content/uploads/2023/01/58_owdodwj.png,https://www.youtube.com/results?search_query=official+music%20video+Nuclear,http://www.metal-archives.com/search?searchString=Nuclear&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Nuclear,Chile,Thrash Metal
Sight Of Emptiness,www.facebook.com/sightofemptiness/,70000tons.com/wp-content/uploads/2023/01/59_0wkcoedk.png,https://www.youtube.com/results?search_query=official+music%20video+Sight%20Of%20Emptiness,http://www.metal-archives.com/search?searchString=Sight%20Of%20Emptiness&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Sight%20Of%20Emptiness,Costa Rica,Melodic Death Metal
Skiltron,www.skiltron.net/,70000tons.com/wp-content/uploads/2023/01/60_4dnfookjjj.png,https://www.youtube.com/results?search_query=official+music%20video+Skiltron,http://www.metal-archives.com/search?searchString=Skiltron&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Skiltron,Argentina,Celtic Folk-Power Metal
Hypocrisy,www.hypocrisyband.com/,70000tons.com/wp-content/uploads/2023/01/61_yjfkdjdjd.png,https://www.youtube.com/results?search_query=official+music%20video+Hypocrisy,http://www.metal-archives.com/search?searchString=Hypocrisy&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Hypocrisy,Sweden,Melodic Death Metal
