bandName,officalSite,imageUrl,youtube,metalArchives,wikipedia,country,genre,noteworthy
Tiamat,www.facebook.com/tiamat,70000tons.com/wp-content/uploads/2018/09/TI346AMATFD_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Tiamat,http://www.metal-archives.com/search?searchString=Tiamat&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Tiamat,Sweden,Death-Doom Metal-Gothic Metal,
Gloryhammer,gloryhammer.com/,70000tons.com/wp-content/uploads/2018/09/GLOsdfgRYDF345HAMMER_LOGO_WEB_HOVER.png,https://www.youtube.com/results?search_query=official+music%20video+Gloryhammer,http://www.metal-archives.com/search?searchString=Gloryhammer&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Gloryhammer,United Kingdom,Symphonic Power Metal
Arkona,www.arkona-russia.com/ ,70000tons.com/wp-content/uploads/2018/09/ARKON234A_LDFGFOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Arkona,http://www.metal-archives.com/search?searchString=Arkona&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Arkona,Russia,Pagan-Folk Metal
Soulfly,www.facebook.com/maxeigorcavalera/,70000tons.com/wp-content/uploads/2018/09/SOULFLY_LOGO_ROOTS_WEB_2.png,https://www.youtube.com/results?search_query=official+music%20video+Soulfly,http://www.metal-archives.com/search?searchString=Soulfly&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Soulfly,Brazil-United States,Groove-Thrash-Death Metal, Cavalera brothers will play entire Roots album
Visions Of Atlantis,www.facebook.com/visionsofatlantisofficial,70000tons.com/wp-content/uploads/2018/09/75554VISIONSOFATLANTIS_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Visions%20Of%20Atlantis,http://www.metal-archives.com/search?searchString=Visions%20Of%20Atlantis&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Visions%20Of%20Atlantis,Austria,Melodic-Symphonic Power Metal
Onslaught,www.powerfromhell.com/,70000tons.com/wp-content/uploads/2018/09/705558ONSLAUGHT_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Onslaught,http://www.metal-archives.com/search?searchString=Onslaught&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Onslaught,United Kingdom, Hardcore Punk-Thrash Metal
Pestilence,www.pestilence.nl/,70000tons.com/wp-content/uploads/2018/09/40778PESTILENCE_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Pestilence,http://www.metal-archives.com/search?searchString=Pestilence&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Pestilence,Netherlands,Thrash-Death Metal
Ne Obliviscaris,www.facebook.com/NeObliviscarisBand/,70000tons.com/wp-content/uploads/2018/09/507777NEOBLIVISCARIS_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Ne%20Obliviscaris,http://www.metal-archives.com/search?searchString=Ne%20Obliviscaris&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Ne%20Obliviscaris,Australia,Extreme Progressive Metal
Grim Reaper,grimreaperofficial.co.uk/,70000tons.com/wp-content/uploads/2018/09/36211GRIMREAPER_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Grim%20Reaper,http://www.metal-archives.com/search?searchString=Grim%20Reaper&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Grim%20Reaper,United Kingdom,Heavy Metal
Nile,www.facebook.com/nilecatacombs/,70000tons.com/wp-content/uploads/2018/09/93993NILE_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Nile,http://www.metal-archives.com/search?searchString=Nile&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Nile,United States,Brutal-Technical Death Metal
God Dethroned,www.goddethroned.com/,70000tons.com/wp-content/uploads/2018/09/G2ODD5ETHGSFRONED_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+God%20Dethroned,http://www.metal-archives.com/search?searchString=God%20Dethroned&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:God%20Dethroned,Netherlands,Blackened Death Metal
In Vain,www.invain.org/,70000tons.com/wp-content/uploads/2018/09/98322INVAIN_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+In%20Vain+Norway,https://www.metal-archives.com/bands/In_Vain/33086,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:In%20Vain%20Norway,Norway,Progressive Death-Black Metal
Heidevolk,www.heidevolk.com/,70000tons.com/wp-content/uploads/2018/09/950277HEIDEVOLK_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Heidevolk,http://www.metal-archives.com/search?searchString=Heidevolk&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Heidevolk,Netherlands,Folk/Viking Metal
Twilight Force,www.facebook.com/twilightforce/,70000tons.com/wp-content/uploads/2018/09/33244TWILIGHTFORCE_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Twilight%20Force,http://www.metal-archives.com/search?searchString=Twilight%20Force&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Twilight%20Force,Sweden,Symphonic Power Metal
Dark Funeral,www.darkfuneral.se/,70000tons.com/wp-content/uploads/2018/09/90445DARKFUNERAL_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Dark%20Funeral,http://www.metal-archives.com/search?searchString=Dark%20Funeral&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Dark%20Funeral,Sweden,Black Metal
Unleash The Archers,www.unleashthearchers.com/,70000tons.com/wp-content/uploads/2018/09/40775UNLEASHARCHERS_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Unleash%20The%20Archers,http://www.metal-archives.com/search?searchString=Unleash%20The%20Archers&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Unleash%20The%20Archers,Canada,Power Metal
Obituary,www.obituary.cc/,70000tons.com/wp-content/uploads/2018/09/773090OBITUARY_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Obituary,http://www.metal-archives.com/search?searchString=Obituary&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Obituary,United States,Death Metal
Kalmah,www.kalmah.com/,70000tons.com/wp-content/uploads/2018/09/40884KALMAH_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Kalmah,http://www.metal-archives.com/search?searchString=Kalmah&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Kalmah,Finland,Melodic Death-Power Metal
Riot V,areyoureadytoriot.com/,70000tons.com/wp-content/uploads/2018/10/40525RIOT_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Riot%20V,http://www.metal-archives.com/search?searchString=Riot%20V&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Riot%20V,United States,Heavy-Power-Speed Metal
Mayan,mayanofficial.com/,70000tons.com/wp-content/uploads/2018/10/70556MAYAN_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Mayan,http://www.metal-archives.com/search?searchString=Mayan&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Mayan,Netherlands,Symphonic Death-Power Metal
Fleshgod Apocalypse,fleshgodapocalypse.com,70000tons.com/wp-content/uploads/2018/10/633331FLESHGOD_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Fleshgod%20Apocalypse,http://www.metal-archives.com/search?searchString=Fleshgod%20Apocalypse&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Fleshgod%20Apocalypse,Italy,Symphonic-Technical Death Metal,New Album Premiere
Tristania,www.tristania.com,70000tons.com/wp-content/uploads/2018/10/70556TRISTANIA_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Tristania,http://www.metal-archives.com/search?searchString=Tristania&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Tristania,Norway,Symphonic-Gothic Metal
Paradise Lost,www.paradiselost.co.uk/,70000tons.com/wp-content/uploads/2018/10/00333PARADISELOST_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Paradise%20Lost,http://www.metal-archives.com/search?searchString=Paradise%20Lost&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Paradise%20Lost,United Kingdom,Doom-Death-Gothic Metal
Bloodbath,www.bloodbath.biz,70000tons.com/wp-content/uploads/2018/10/66999BLOODBATH_LOGO_WEB_HOVER.png,https://www.youtube.com/results?search_query=official+music%20video+Bloodbath,http://www.metal-archives.com/search?searchString=Bloodbath&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Bloodbath,Sweden,Death Metal
Rage,www.rage-official.com/lmo/,70000tons.com/wp-content/uploads/2018/10/204040RAGE_LOGO_WEB_HOVER.png,https://www.youtube.com/results?search_query=official+music%20video+Rage%20and%20Lingua%20Mortis%20Orchestra,https://www.metal-archives.com/bands/Rage/900,https://en.wikipedia.org/wiki/Rage_(German_band),Germany,Heavy-Speed-Power Metal,Playing with Lingua Mortis Orchestra
Bodyfarm,www.bodyfarmdeathmetal.com/,70000tons.com/wp-content/uploads/2018/10/806622BODYFARM_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Bodyfarm,http://www.metal-archives.com/search?searchString=Bodyfarm&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Bodyfarm,Netherlands,Death Metal
Mors Principium Est,www.morsprincipiumest.com,70000tons.com/wp-content/uploads/2018/10/595544MORS_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Mors%20Principium%20Est,http://www.metal-archives.com/search?searchString=Mors%20Principium%20Est&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Mors%20Principium%20Est,Finland,Melodic Death Metal
Sodom,www.sodomized.info/,70000tons.com/wp-content/uploads/2018/10/90002SODOM_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Sodom,http://www.metal-archives.com/search?searchString=Sodom&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Sodom,Germany,Thrash Metal
Svartsot,svartsot.dk,70000tons.com/wp-content/uploads/2018/12/929292SVARTSOT_LOGO_WEB_HOVER.png,https://www.youtube.com/results?search_query=official+music%20video+Svartsot,http://www.metal-archives.com/search?searchString=Svartsot&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Svartsot,Denmark,Folk Metal
Kamelot,www.kamelot.com,70000tons.com/wp-content/uploads/2018/12/86228KAMELOT_WEB_HOVER.png,https://www.youtube.com/results?search_query=official+music%20video+Kamelot,http://www.metal-archives.com/search?searchString=Kamelot&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Kamelot,United States,Power Metal
Convulse,www.facebook.com/Convulse/,70000tons.com/wp-content/uploads/2018/12/50993CONVULSE_LOGO_WEB_HOVER.png,https://www.youtube.com/results?search_query=official+music%20video+Convulse,http://www.metal-archives.com/search?searchString=Convulse&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Convulse,Finland,Death Metal
Van Canto,vancanto.de/,70000tons.com/wp-content/uploads/2018/12/88338VANCANTO_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Van%20Canto,http://www.metal-archives.com/search?searchString=Van%20Canto&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Van%20Canto,Germany,Power A Cappella
Cyhra,cyhra.com//,70000tons.com/wp-content/uploads/2019/01/50045161CYHRA_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Cyhra,http://www.metal-archives.com/search?searchString=Cyhra&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Cyhra,Sweden,Groove Metal
Raven,www.ravenlunatics.com/,70000tons.com/wp-content/uploads/2019/01/32465348RAVEN_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Raven,http://www.metal-archives.com/search?searchString=Raven&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Raven,United Kingdom,Speed Metal
Atrocity,www.atrocity.de/,70000tons.com/wp-content/uploads/2019/01/509995ATROCITY_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Atrocity,http://www.metal-archives.com/search?searchString=Atrocity&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Atrocity,Germany,Death-Thrash
Vicious Rumors,www.viciousrumors.com/,70000tons.com/wp-content/uploads/2019/01/806665VICIOUSRUMORS_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Vicious%20Rumors,http://www.metal-archives.com/search?searchString=Vicious%20Rumors&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Vicious%20Rumors,United States,Power Metal
Exmortus,exmortusmusic.com/,70000tons.com/wp-content/uploads/2019/01/66557867EXMORTUS_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Exmortus,http://www.metal-archives.com/search?searchString=Exmortus&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Exmortus,United States,Technical Melodic Death-Thrash
Chontaraz,www.facebook.com/chontaraz/,70000tons.com/wp-content/uploads/2019/01/456456CHONTARAZ_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Chontaraz,http://www.metal-archives.com/search?searchString=Chontaraz&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Chontaraz,Norway,Progressive Heavy Metal
Krisiun,www.krisiun.com.br/,70000tons.com/wp-content/uploads/2019/01/456456KRISIUN_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Krisiun,http://www.metal-archives.com/search?searchString=Krisiun&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Krisiun,Brazil,Death Metal
Night Demon,www.nightdemon.net/,70000tons.com/wp-content/uploads/2019/01/456456NIGHTDEMON_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Night%20Demon,http://www.metal-archives.com/search?searchString=Night%20Demon&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Night%20Demon,United States,Heavy Metal
TYR,www.tyr.fo/,70000tons.com/wp-content/uploads/2019/01/45675TYR_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+TYR,http://www.metal-archives.com/search?searchString=TYR&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:TYR,Faroe Islands,Folk Metal
Blood Red Throne,www.facebook.com/BloodRedThroneOfficial/,70000tons.com/wp-content/uploads/2019/01/030303BLOODREDTHRONE_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Blood%20Red%20Throne,http://www.metal-archives.com/search?searchString=Blood%20Red%20Throne&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Blood%20Red%20Throne,Norway,Death Metal
Carnation,www.facebook.com/chontaraz/,70000tons.com/wp-content/uploads/2019/01/90444CARNATION_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Carnation,http://www.metal-archives.com/search?searchString=Carnation&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Carnation,Belgium,Death Metal
Dragony,www.dragony.net/,70000tons.com/wp-content/uploads/2019/01/7987789DRAGONY_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Dragony,http://www.metal-archives.com/search?searchString=Dragony&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Dragony,Austria,Power Metal
Perpetual Warfare,perpetualwarfare.com,70000tons.com/wp-content/uploads/2019/01/303030PERPETUAL_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Perpetual%20Warfare,http://www.metal-archives.com/search?searchString=Perpetual%20Warfare&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Perpetual%20Warfare,Colombia,Thrash Metal
Napalm Death,napalmdeath.org,70000tons.com/wp-content/uploads/2019/01/GW5234NAPA3LM_LOGO_DWDEB.png,https://www.youtube.com/results?search_query=official+music%20video+Napalm%20Death,http://www.metal-archives.com/search?searchString=Napalm%20Death&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Napalm%20Death,United Kingdom,Punk-Grindcore-Death Metal 
Masacre,www.facebook.com/Masacreofficial/,70000tons.com/wp-content/uploads/2019/01/FREMA3453SACRE_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Masacre,http://www.metal-archives.com/search?searchString=Masacre&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Masacre,Colombia,Death Metal
Internal Suffering,www.facebook.com/InternalSuffering/,70000tons.com/wp-content/uploads/2019/01/INTERNAL_LOGO_WEB-1.png,https://www.youtube.com/results?search_query=official+music%20video+Internal%20Suffering,http://www.metal-archives.com/search?searchString=Internal%20Suffering&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Internal%20Suffering,Colombia,Technical Brutal Death Metal
Nekrogoblikon,www.facebook.com/nekrogoblikon/,70000tons.com/wp-content/uploads/2019/01/NEKROGOBLIKON_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Nekrogoblikon,http://www.metal-archives.com/search?searchString=Nekrogoblikon&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Nekrogoblikon,United States,Melodic Death Metal
Temperance,www.temperanceband.com/,70000tons.com/wp-content/uploads/2019/01/TEMPERANCE_LOGO_WEB.png,https://www.youtube.com/results?search_query=official+music%20video+Temperance,http://www.metal-archives.com/search?searchString=Temperance&type=band_name,https://en.wikipedia.org/wiki/Special:Search/insource:album%20insource:band%20intitle:Temperance,Italy,Melodic Heavy Metal
